Trip_ID,Customer_ID,Driver_ID,Request_Time,Pickup_Time,Drop_Time,Pickup_Location,Drop_Location,Distance_km,Fare,Trip_Status
101774,2409,361,2024-03-14 22:00:00,2024-03-14 22:23:00,2024-03-14 23:20:00,Gulshan,Gulshan,8.82,277.6346638543902,Cancelled
101775,1706,462,2024-03-14 23:00:00,,2024-03-15 00:04:00,Gulshan,Gulshan,12.9,373.6524402940674,Completed
101776,1470,473,2024-03-15 00:00:00,2024-03-15 00:23:00,2024-03-15 01:12:00,Dhanmondi,Uttara,14.94,506.54341450651054,CANCELLED
101777,4190,202,2024-03-15 01:00:00,2024-03-15 01:05:00,2024-03-15 01:29:00,Banani,Mirpur,8.11,210.6626442439697,Completed
101778,1395,227,2024-03-15 02:00:00,2024-03-15 02:12:00,2024-03-15 02:40:00,Dhanmondi,Gulshan,5.83,144.5048874718928,Completed
101779,2555,525,2024-03-15 03:00:00,,2024-03-15 03:49:00,Uttara,Uttara,3.6,119.90566792948377,Completed
101780,3308,348,2024-03-15 04:00:00,2024-03-15 04:08:00,2024-03-15 04:42:00,Mirpur,Uttara,1.07,22.190372642603045,Completed
101781,1804,739,2024-03-15 05:00:00,2024-03-15 05:15:00,2024-03-15 06:04:00,Dhanmondi,Banani,8.13,179.2321986682619,completed
101782,1933,687,2024-03-15 06:00:00,2024-03-15 06:12:00,2024-03-15 06:43:00,Banani,Gulshan,8.78,186.45266403471862,Completed
101783,2279,637,2024-03-15 07:00:00,2024-03-15 07:23:00,2024-03-15 07:53:00,Uttara,Mirpur,12.55,409.7154493255078,Completed
101784,2757,264,2024-03-15 08:00:00,2024-03-15 08:10:00,2024-03-15 08:21:00,Gulshan,Gulshan,8.06,162.48243748547162,Cancelled
101785,1904,555,2024-03-15 09:00:00,2024-03-15 09:24:00,2024-03-15 10:10:00,Uttara,Gulshan,13.83,455.35077690786267,CANCELLED
101786,4297,732,2024-03-15 10:00:00,2024-03-15 10:14:00,2024-03-15 11:05:00,Dhanmondi,Gulshan,9.79,262.06867575027053,completed
101787,2076,451,2024-03-15 11:00:00,2024-03-15 11:24:00,2024-03-15 12:21:00,Banani,Uttara,12.76,255.97043837265002,Completed
101788,3987,434,2024-03-15 12:00:00,2024-03-15 12:19:00,2024-03-15 13:01:00,Dhanmondi,Dhanmondi,3.08,80.15600718719634,Completed
101789,2890,426,2024-03-15 13:00:00,2024-03-15 13:12:00,2024-03-15 13:21:00,Gulshan,Dhanmondi,12.97,295.7421036253117,Completed
101790,2523,724,2024-03-15 14:00:00,2024-03-15 14:16:00,2024-03-15 14:43:00,Gulshan,Banani,10.45,306.8747764112615,Completed
101791,4577,512,2024-03-15 15:00:00,2024-03-15 15:23:00,2024-03-15 15:55:00,Banani,Gulshan,3.38,102.04349064902748,CANCELLED
101792,3901,248,2024-03-15 16:00:00,2024-03-15 16:20:00,2024-03-15 16:58:00,Mirpur,Dhanmondi,3.66,99.96526361523449,CANCELLED
101793,2387,317,2024-03-15 17:00:00,2024-03-15 17:02:00,2024-03-15 17:59:00,Uttara,Banani,13.97,287.89086655588284,completed
101794,2303,253,2024-03-15 18:00:00,2024-03-15 18:05:00,2024-03-15 18:24:00,Uttara,Uttara,1.45,43.27080149498664,Completed
101795,1592,764,2024-03-15 19:00:00,2024-03-15 19:15:00,2024-03-15 19:51:00,Gulshan,Gulshan,7.48,244.0767515205395,completed
101796,3761,243,2024-03-15 20:00:00,2024-03-15 20:15:00,2024-03-15 20:45:00,Dhanmondi,Mirpur,5.39,166.03821782183954,CANCELLED
101797,4229,252,2024-03-15 21:00:00,2024-03-15 21:04:00,2024-03-15 21:56:00,Dhanmondi,Uttara,10.31,334.55299216644005,Completed
101798,3679,785,2024-03-15 22:00:00,2024-03-15 22:18:00,2024-03-15 22:53:00,Mirpur,Banani,12.75,293.3474463791072,Completed
101799,3106,757,2024-03-15 23:00:00,2024-03-15 23:04:00,2024-03-15 23:27:00,Dhanmondi,Uttara,6.05,201.6665805238258,Cancelled
101800,4798,724,2024-03-16 00:00:00,2024-03-16 00:17:00,2024-03-16 00:30:00,Uttara,Mirpur,6.98,173.3336542828417,Completed
101801,1127,301,2024-03-16 01:00:00,,2024-03-16 01:48:00,Dhanmondi,Uttara,14.75,297.96581515325306,CANCELLED
101802,1735,597,2024-03-16 02:00:00,2024-03-16 02:21:00,2024-03-16 03:19:00,Mirpur,Banani,11.97,390.8309700983847,Completed
101803,3768,337,2024-03-16 03:00:00,,2024-03-16 04:09:00,Uttara,Mirpur,13.56,462.76644610742545,Cancelled
101804,4953,586,2024-03-16 04:00:00,2024-03-16 04:16:00,2024-03-16 04:59:00,Dhanmondi,Mirpur,7.14,213.01028294339804,Cancelled
101805,4186,310,2024-03-16 05:00:00,2024-03-16 05:15:00,2024-03-16 05:23:00,Uttara,Uttara,4.28,100.45823167575186,Completed
101806,4280,216,2024-03-16 06:00:00,2024-03-16 06:20:00,2024-03-16 06:27:00,Gulshan,Mirpur,6.77,160.96465034789094,completed
101807,3573,381,2024-03-16 07:00:00,2024-03-16 07:07:00,2024-03-16 07:40:00,Gulshan,Uttara,11.03,297.7977909099232,Completed
101808,1520,735,2024-03-16 08:00:00,,2024-03-16 09:07:00,Gulshan,Gulshan,2.53,84.67268947087386,Completed
101809,3599,740,2024-03-16 09:00:00,2024-03-16 09:16:00,2024-03-16 09:31:00,Dhanmondi,Mirpur,4.79,106.54859159420208,Completed
101810,1236,370,2024-03-16 10:00:00,2024-03-16 10:22:00,2024-03-16 10:59:00,Mirpur,Uttara,1.65,53.4428483221913,Completed
101811,2304,608,2024-03-16 11:00:00,2024-03-16 11:23:00,2024-03-16 12:05:00,Uttara,Gulshan,7.05,171.80527202056965,Cancelled
101812,4430,577,2024-03-16 12:00:00,2024-03-16 12:21:00,2024-03-16 12:36:00,Banani,Mirpur,12.58,404.18021017127074,CANCELLED
101813,4272,387,2024-03-16 13:00:00,2024-03-16 13:07:00,2024-03-16 13:38:00,Gulshan,Gulshan,1.35,45.635491751431154,Completed
101814,2781,429,2024-03-16 14:00:00,2024-03-16 14:24:00,2024-03-16 15:01:00,Gulshan,Mirpur,10.45,276.0096644351097,Completed
101815,2301,318,2024-03-16 15:00:00,2024-03-16 15:11:00,2024-03-16 15:36:00,Banani,Banani,14.05,357.9344253527406,Completed
101816,4306,355,2024-03-16 16:00:00,,2024-03-16 16:51:00,Banani,Banani,4.32,138.38394146934036,Completed
101817,3541,664,2024-03-16 17:00:00,2024-03-16 17:23:00,2024-03-16 17:58:00,Dhanmondi,Uttara,10.71,299.2614250542497,CANCELLED
101818,3051,303,2024-03-16 18:00:00,2024-03-16 18:18:00,2024-03-16 19:00:00,Uttara,Dhanmondi,14.65,443.4076783997876,Completed
101819,3713,701,2024-03-16 19:00:00,2024-03-16 19:19:00,2024-03-16 20:09:00,Gulshan,Banani,14.47,424.58508588242404,Completed
101820,1441,374,2024-03-16 20:00:00,2024-03-16 20:18:00,2024-03-16 20:24:00,Mirpur,Dhanmondi,4.29,95.63839721724264,Completed
101821,3076,620,2024-03-16 21:00:00,2024-03-16 21:10:00,2024-03-16 21:41:00,Dhanmondi,Gulshan,2.4,78.41245297042421,Completed
101822,4180,333,2024-03-16 22:00:00,2024-03-16 22:11:00,2024-03-16 22:51:00,Dhanmondi,Gulshan,3.08,70.64481014728689,Cancelled
101823,3657,590,2024-03-16 23:00:00,,2024-03-16 23:26:00,Mirpur,Dhanmondi,10.83,368.04923430429835,Completed
101824,4798,700,2024-03-17 00:00:00,2024-03-17 00:08:00,2024-03-17 00:59:00,Mirpur,Uttara,11.16,265.14563418406755,Completed
101825,1804,232,2024-03-17 01:00:00,2024-03-17 01:17:00,2024-03-17 01:39:00,Mirpur,Mirpur,10.44,323.72576041466795,completed
101826,1074,254,2024-03-17 02:00:00,2024-03-17 02:19:00,2024-03-17 02:24:00,Banani,Dhanmondi,5.71,138.58073445272618,Cancelled
101827,3885,718,2024-03-17 03:00:00,2024-03-17 03:07:00,2024-03-17 03:46:00,Gulshan,Dhanmondi,3.38,83.71172021535399,Cancelled
101828,4217,211,2024-03-17 04:00:00,2024-03-17 04:21:00,2024-03-17 05:00:00,Banani,Dhanmondi,9.13,225.05475373853673,CANCELLED
101829,3175,727,2024-03-17 05:00:00,2024-03-17 05:02:00,2024-03-17 05:37:00,Gulshan,Dhanmondi,7.77,242.56684220673998,CANCELLED
101830,4924,754,2024-03-17 06:00:00,2024-03-17 06:02:00,2024-03-17 06:34:00,Banani,Dhanmondi,11.2,317.54493981885804,Completed
101831,3089,572,2024-03-17 07:00:00,,2024-03-17 07:56:00,Uttara,Uttara,7.18,238.69397949477545,Completed
101832,2379,683,2024-03-17 08:00:00,2024-03-17 08:22:00,2024-03-17 08:27:00,Gulshan,Banani,5.74,141.26479112346826,Completed
101833,1040,427,2024-03-17 09:00:00,2024-03-17 09:03:00,2024-03-17 09:32:00,Dhanmondi,Mirpur,5.11,155.24122681564947,Cancelled
101834,3981,506,2024-03-17 10:00:00,2024-03-17 10:05:00,2024-03-17 10:52:00,Gulshan,Banani,3.96,123.92514681998877,Completed
101835,3081,656,2024-03-17 11:00:00,2024-03-17 11:18:00,2024-03-17 12:00:00,Gulshan,Dhanmondi,4.72,105.12493360252103,Completed
101836,4088,359,2024-03-17 12:00:00,2024-03-17 12:05:00,2024-03-17 12:29:00,Gulshan,Banani,2.33,60.600598038327405,Completed
101837,2700,530,2024-03-17 13:00:00,2024-03-17 13:12:00,2024-03-17 13:19:00,Uttara,Uttara,5.86,159.63965775340114,Cancelled
101838,4224,424,2024-03-17 14:00:00,2024-03-17 14:23:00,2024-03-17 15:18:00,Banani,Gulshan,1.51,38.25631938110758,Completed
101839,4045,703,2024-03-17 15:00:00,2024-03-17 15:05:00,2024-03-17 15:11:00,Dhanmondi,Banani,3.61,89.64239707172884,Completed
101840,2401,655,2024-03-17 16:00:00,2024-03-17 16:02:00,2024-03-17 16:24:00,Banani,Mirpur,11.45,346.892616794095,Completed
101841,1587,244,2024-03-17 17:00:00,2024-03-17 17:08:00,2024-03-17 17:56:00,Banani,Uttara,5.56,129.20325756480133,Cancelled
101842,2622,413,2024-03-17 18:00:00,2024-03-17 18:19:00,2024-03-17 18:33:00,Mirpur,Gulshan,10.36,317.4393218120254,Completed
101843,4700,258,2024-03-17 19:00:00,2024-03-17 19:10:00,2024-03-17 19:19:00,Uttara,Uttara,11.04,375.64331892230496,Completed
101844,4945,394,2024-03-17 20:00:00,2024-03-17 20:04:00,2024-03-17 20:17:00,Mirpur,Dhanmondi,9.14,260.2885801534697,Completed
101845,1341,688,2024-03-17 21:00:00,2024-03-17 21:09:00,2024-03-17 21:15:00,Uttara,Gulshan,14.42,420.6532254067482,Completed
101846,3074,356,2024-03-17 22:00:00,2024-03-17 22:20:00,2024-03-17 22:58:00,Banani,Mirpur,1.3,27.344187691419737,Completed
101847,4896,425,2024-03-17 23:00:00,2024-03-17 23:05:00,2024-03-17 23:47:00,Banani,Gulshan,11.34,373.8475213053926,Completed
101848,4358,611,2024-03-18 00:00:00,2024-03-18 00:19:00,2024-03-18 00:54:00,Uttara,Mirpur,14.42,350.1423563713309,Completed
101849,1645,404,2024-03-18 01:00:00,2024-03-18 01:21:00,2024-03-18 01:35:00,Banani,Dhanmondi,13.07,381.9807810018752,Cancelled
101850,1730,278,2024-03-18 02:00:00,2024-03-18 02:12:00,2024-03-18 03:06:00,Banani,Mirpur,3.35,116.20038652967632,Completed
101851,1167,323,2024-03-18 03:00:00,2024-03-18 03:15:00,2024-03-18 03:31:00,Dhanmondi,Uttara,5.58,161.443567667944,Completed
101852,1609,670,2024-03-18 04:00:00,2024-03-18 04:19:00,2024-03-18 04:59:00,Mirpur,Banani,3.41,105.26889028380292,Cancelled
101853,3315,417,2024-03-18 05:00:00,2024-03-18 05:17:00,2024-03-18 06:15:00,Mirpur,Uttara,9.42,251.32366205501614,Cancelled
101854,2772,715,2024-03-18 06:00:00,2024-03-18 06:04:00,2024-03-18 06:29:00,Mirpur,Uttara,10.97,229.3331995504027,Completed
101855,3040,303,2024-03-18 07:00:00,2024-03-18 07:16:00,2024-03-18 08:09:00,Gulshan,Gulshan,5.44,173.88410691836677,Completed
101856,3868,592,2024-03-18 08:00:00,2024-03-18 08:05:00,2024-03-18 08:56:00,Dhanmondi,Dhanmondi,8.55,175.48860139210618,completed
101857,1454,633,2024-03-18 09:00:00,2024-03-18 09:06:00,2024-03-18 09:16:00,Mirpur,Banani,10.67,325.54028551350103,Cancelled
101858,3953,530,2024-03-18 10:00:00,2024-03-18 10:18:00,2024-03-18 11:10:00,Mirpur,Mirpur,6.9,140.37238282098744,Completed
101859,2708,342,2024-03-18 11:00:00,2024-03-18 11:08:00,2024-03-18 12:01:00,Dhanmondi,Gulshan,12.96,426.8321379905048,Completed
101860,4472,739,2024-03-18 12:00:00,2024-03-18 12:17:00,2024-03-18 12:24:00,Banani,Dhanmondi,11.8,263.9015783424376,Completed
101861,3969,477,2024-03-18 13:00:00,2024-03-18 13:15:00,2024-03-18 13:29:00,Mirpur,Banani,1.91,52.93387834442909,Completed
101862,4028,432,2024-03-18 14:00:00,2024-03-18 14:17:00,2024-03-18 14:26:00,Banani,Uttara,9.7,280.88542750229794,Completed
101863,4547,728,2024-03-18 15:00:00,2024-03-18 15:08:00,2024-03-18 15:58:00,Mirpur,Dhanmondi,4.29,115.24304696447908,Completed
101864,1701,770,2024-03-18 16:00:00,2024-03-18 16:10:00,2024-03-18 16:40:00,Uttara,Dhanmondi,8.81,221.23189511745545,Completed
101865,3681,289,2024-03-18 17:00:00,2024-03-18 17:05:00,2024-03-18 17:30:00,Gulshan,Dhanmondi,14.4,389.0478879750899,Completed
101866,4629,691,2024-03-18 18:00:00,2024-03-18 18:23:00,2024-03-18 19:12:00,Mirpur,Uttara,13.31,328.37415526237334,Completed
101867,2599,398,2024-03-18 19:00:00,2024-03-18 19:12:00,2024-03-18 19:42:00,Uttara,Mirpur,6.66,176.9684224733782,Completed
101868,1129,561,2024-03-18 20:00:00,2024-03-18 20:03:00,2024-03-18 20:45:00,Dhanmondi,Gulshan,5.08,128.94916991404992,Completed
101869,4067,640,2024-03-18 21:00:00,,2024-03-18 22:01:00,Uttara,Mirpur,4.28,121.95034966915873,Completed
101870,2845,225,2024-03-18 22:00:00,2024-03-18 22:13:00,2024-03-18 22:43:00,Dhanmondi,Banani,8.46,199.39257618888843,Cancelled
101871,2386,224,2024-03-18 23:00:00,2024-03-18 23:05:00,2024-03-18 23:17:00,Mirpur,Gulshan,2.6,90.55760564164649,Completed
101872,4776,593,2024-03-19 00:00:00,,2024-03-19 00:28:00,Dhanmondi,Banani,8.69,239.08839842336528,Cancelled
101873,3866,706,2024-03-19 01:00:00,,2024-03-19 01:41:00,Uttara,Uttara,1.02,23.370679784441997,Completed
101874,1692,500,2024-03-19 02:00:00,2024-03-19 02:08:00,2024-03-19 02:28:00,Gulshan,Mirpur,5.53,150.17268687660527,Completed
101875,4363,538,2024-03-19 03:00:00,2024-03-19 03:02:00,2024-03-19 03:07:00,Banani,Dhanmondi,4.08,134.62460592691923,Completed
101876,2394,466,2024-03-19 04:00:00,2024-03-19 04:24:00,2024-03-19 04:44:00,Banani,Gulshan,14.6,296.7756876942426,CANCELLED
101877,1793,660,2024-03-19 05:00:00,2024-03-19 05:14:00,2024-03-19 05:55:00,Gulshan,Dhanmondi,11.18,337.5612257742923,Completed
101878,1028,655,2024-03-19 06:00:00,2024-03-19 06:07:00,2024-03-19 06:14:00,Banani,Banani,5.9,166.49515001626264,Completed
101879,1148,559,2024-03-19 07:00:00,2024-03-19 07:07:00,2024-03-19 08:03:00,Mirpur,Dhanmondi,2.3,51.84975080576967,Completed
101880,4850,267,2024-03-19 08:00:00,2024-03-19 08:13:00,2024-03-19 09:04:00,Mirpur,Dhanmondi,8.24,265.8400878980882,CANCELLED
101881,2319,611,2024-03-19 09:00:00,2024-03-19 09:09:00,2024-03-19 09:44:00,Uttara,Uttara,3.99,101.87774464908425,CANCELLED
101882,3058,690,2024-03-19 10:00:00,2024-03-19 10:23:00,2024-03-19 10:40:00,Uttara,Uttara,8.51,207.7038289782995,Completed
101883,4583,248,2024-03-19 11:00:00,2024-03-19 11:20:00,2024-03-19 11:40:00,Dhanmondi,Mirpur,12.7,411.7578490487397,Completed
101884,3723,763,2024-03-19 12:00:00,,2024-03-19 13:05:00,Uttara,Banani,9.62,284.5391641654572,Completed
101885,2136,301,2024-03-19 13:00:00,2024-03-19 13:19:00,2024-03-19 14:06:00,Mirpur,Uttara,9.87,330.38725733805774,Completed
101886,1186,415,2024-03-19 14:00:00,,2024-03-19 14:31:00,Uttara,Uttara,8.57,252.3715501069327,Completed
101887,3854,637,2024-03-19 15:00:00,2024-03-19 15:11:00,2024-03-19 15:17:00,Banani,Mirpur,13.98,434.9494628683646,completed
101888,3791,768,2024-03-19 16:00:00,2024-03-19 16:02:00,2024-03-19 17:00:00,Dhanmondi,Gulshan,14.05,457.2809726367134,Cancelled
101889,2250,758,2024-03-19 17:00:00,2024-03-19 17:11:00,2024-03-19 17:42:00,Dhanmondi,Mirpur,8.18,170.31655332614923,Completed
101890,2333,358,2024-03-19 18:00:00,2024-03-19 18:06:00,2024-03-19 18:48:00,Mirpur,Dhanmondi,5.28,167.06307754245492,Completed
101891,1097,688,2024-03-19 19:00:00,2024-03-19 19:13:00,2024-03-19 19:43:00,Uttara,Dhanmondi,7.43,216.99758740213534,Completed
101892,1054,441,2024-03-19 20:00:00,2024-03-19 20:23:00,2024-03-19 21:05:00,Banani,Uttara,3.61,75.96384718129772,Completed
101893,3670,204,2024-03-19 21:00:00,2024-03-19 21:08:00,2024-03-19 21:58:00,Uttara,Uttara,9.91,273.8001080857845,Completed
101894,3711,795,2024-03-19 22:00:00,,2024-03-19 22:39:00,Gulshan,Mirpur,8.0,169.89496935807446,Completed
101895,1757,560,2024-03-19 23:00:00,2024-03-19 23:23:00,2024-03-19 23:38:00,Uttara,Mirpur,2.45,76.04605966332842,Completed
101896,1405,658,2024-03-20 00:00:00,2024-03-20 00:22:00,2024-03-20 00:34:00,Mirpur,Banani,3.77,106.3046719209253,Completed
101897,3116,447,2024-03-20 01:00:00,2024-03-20 01:13:00,2024-03-20 01:25:00,Uttara,Dhanmondi,7.71,264.4807796017322,completed
101898,4383,765,2024-03-20 02:00:00,2024-03-20 02:24:00,2024-03-20 03:01:00,Dhanmondi,Mirpur,13.43,305.49262060313305,Completed
101899,2312,621,2024-03-20 03:00:00,2024-03-20 03:02:00,2024-03-20 03:59:00,Banani,Gulshan,8.93,259.7781809651047,Completed
101900,2785,214,2024-03-20 04:00:00,2024-03-20 04:12:00,2024-03-20 04:23:00,Mirpur,Banani,10.54,244.25113547559465,Completed
101901,4619,772,2024-03-20 05:00:00,2024-03-20 05:22:00,2024-03-20 06:04:00,Gulshan,Mirpur,5.75,167.9631049327381,Completed
101902,1750,321,2024-03-20 06:00:00,2024-03-20 06:16:00,2024-03-20 06:41:00,Banani,Uttara,9.0,277.5577098187156,CANCELLED
101903,4219,476,2024-03-20 07:00:00,2024-03-20 07:03:00,2024-03-20 07:15:00,Banani,Mirpur,7.26,223.85894146398675,completed
101904,4538,757,2024-03-20 08:00:00,2024-03-20 08:21:00,2024-03-20 09:16:00,Dhanmondi,Uttara,10.23,329.6731038702465,Completed
101905,2762,652,2024-03-20 09:00:00,2024-03-20 09:08:00,2024-03-20 10:06:00,Dhanmondi,Uttara,1.71,56.09356334713082,Cancelled
101906,4315,589,2024-03-20 10:00:00,2024-03-20 10:22:00,2024-03-20 10:47:00,Dhanmondi,Dhanmondi,7.91,167.36829032160057,Completed
101907,4562,493,2024-03-20 11:00:00,2024-03-20 11:13:00,2024-03-20 11:37:00,Mirpur,Dhanmondi,5.14,129.26589781028233,CANCELLED
101908,4920,773,2024-03-20 12:00:00,2024-03-20 12:23:00,2024-03-20 12:35:00,Uttara,Mirpur,5.57,168.8090865760618,Completed
101909,4005,797,2024-03-20 13:00:00,2024-03-20 13:19:00,2024-03-20 14:09:00,Banani,Mirpur,14.45,397.06857779204523,Completed
101910,4578,645,2024-03-20 14:00:00,2024-03-20 14:04:00,2024-03-20 14:39:00,Uttara,Gulshan,3.56,81.38209555670586,Completed
101911,1364,409,2024-03-20 15:00:00,2024-03-20 15:08:00,2024-03-20 16:02:00,Uttara,Banani,5.36,151.63784944140252,completed
101912,3026,789,2024-03-20 16:00:00,,2024-03-20 16:45:00,Dhanmondi,Banani,8.14,212.54789320274617,Completed
101913,1481,501,2024-03-20 17:00:00,,2024-03-20 18:11:00,Uttara,Mirpur,13.08,338.1255100757746,Cancelled
101914,3248,422,2024-03-20 18:00:00,2024-03-20 18:13:00,2024-03-20 18:26:00,Banani,Dhanmondi,6.83,219.55926835128378,Completed
101915,1153,202,2024-03-20 19:00:00,2024-03-20 19:07:00,2024-03-20 19:26:00,Banani,Gulshan,11.41,297.96045483537785,CANCELLED
101916,4521,717,2024-03-20 20:00:00,2024-03-20 20:06:00,2024-03-20 20:40:00,Gulshan,Banani,12.99,264.95466039286066,Completed
101917,2524,292,2024-03-20 21:00:00,2024-03-20 21:02:00,2024-03-20 21:32:00,Mirpur,Mirpur,5.34,111.45087344517641,CANCELLED
101918,3120,719,2024-03-20 22:00:00,,2024-03-20 22:27:00,Uttara,Dhanmondi,6.5,213.483794064933,Completed
101919,3760,627,2024-03-20 23:00:00,2024-03-20 23:12:00,2024-03-20 23:45:00,Mirpur,Dhanmondi,5.99,206.10998277962506,Completed
101920,3343,692,2024-03-21 00:00:00,2024-03-21 00:05:00,2024-03-21 01:03:00,Mirpur,Dhanmondi,12.66,383.9289329929388,CANCELLED
101921,2040,434,2024-03-21 01:00:00,2024-03-21 01:19:00,2024-03-21 01:39:00,Mirpur,Uttara,1.62,41.25414954663195,CANCELLED
101922,2664,360,2024-03-21 02:00:00,2024-03-21 02:05:00,2024-03-21 02:45:00,Mirpur,Dhanmondi,5.32,181.30030520041925,Completed
101923,2240,530,2024-03-21 03:00:00,2024-03-21 03:18:00,2024-03-21 03:42:00,Banani,Mirpur,10.51,314.6909065671348,Completed
101924,1060,532,2024-03-21 04:00:00,,2024-03-21 04:52:00,Uttara,Gulshan,8.92,291.37182888287134,Completed
101925,1938,249,2024-03-21 05:00:00,2024-03-21 05:23:00,2024-03-21 06:21:00,Gulshan,Mirpur,7.11,223.87814822554708,Completed
101926,2639,722,2024-03-21 06:00:00,2024-03-21 06:03:00,2024-03-21 06:44:00,Mirpur,Dhanmondi,8.56,219.8814881452009,Completed
101927,3089,691,2024-03-21 07:00:00,2024-03-21 07:13:00,2024-03-21 07:39:00,Gulshan,Gulshan,3.77,102.47060945811192,Completed
101928,1024,781,2024-03-21 08:00:00,2024-03-21 08:07:00,2024-03-21 08:18:00,Banani,Banani,7.03,160.22763567811612,Completed
101929,2062,471,2024-03-21 09:00:00,2024-03-21 09:11:00,2024-03-21 09:38:00,Banani,Banani,8.02,195.5292962830203,Cancelled
101930,4874,779,2024-03-21 10:00:00,2024-03-21 10:24:00,2024-03-21 11:09:00,Dhanmondi,Mirpur,13.62,431.3710726008363,Cancelled
101931,1130,451,2024-03-21 11:00:00,2024-03-21 11:22:00,2024-03-21 12:06:00,Mirpur,Gulshan,4.65,155.3549928338468,Completed
101932,4569,759,2024-03-21 12:00:00,2024-03-21 12:24:00,2024-03-21 12:57:00,Dhanmondi,Mirpur,13.15,405.899818486341,Completed
101933,2252,289,2024-03-21 13:00:00,2024-03-21 13:17:00,2024-03-21 13:37:00,Gulshan,Gulshan,10.02,270.3156066074927,Completed
101934,1107,645,2024-03-21 14:00:00,2024-03-21 14:15:00,2024-03-21 14:57:00,Uttara,Gulshan,1.28,27.260977963643153,Completed
101935,1171,531,2024-03-21 15:00:00,2024-03-21 15:08:00,2024-03-21 15:40:00,Dhanmondi,Mirpur,11.14,232.3160022275107,Completed
101936,2458,338,2024-03-21 16:00:00,2024-03-21 16:20:00,2024-03-21 17:12:00,Banani,Gulshan,1.5,38.422325203789214,Completed
101937,4549,556,2024-03-21 17:00:00,2024-03-21 17:24:00,2024-03-21 18:06:00,Mirpur,Dhanmondi,14.96,403.2815936914636,Completed
101938,1101,473,2024-03-21 18:00:00,,2024-03-21 18:53:00,Gulshan,Gulshan,13.22,385.18861938489675,Completed
101939,3913,218,2024-03-21 19:00:00,,2024-03-21 19:28:00,Banani,Gulshan,5.16,103.70228895535358,Cancelled
101940,3571,510,2024-03-21 20:00:00,2024-03-21 20:14:00,2024-03-21 21:11:00,Uttara,Mirpur,4.6,160.2908794421751,Cancelled
101941,3322,353,2024-03-21 21:00:00,2024-03-21 21:23:00,2024-03-21 22:00:00,Mirpur,Banani,6.34,161.41058781172447,Completed
101942,2636,589,2024-03-21 22:00:00,2024-03-21 22:06:00,2024-03-21 22:19:00,Uttara,Uttara,5.99,196.00130554253076,Completed
101943,4115,459,2024-03-21 23:00:00,2024-03-21 23:24:00,2024-03-21 23:55:00,Uttara,Gulshan,6.21,174.03214863273243,CANCELLED
101944,3864,770,2024-03-22 00:00:00,,2024-03-22 00:34:00,Mirpur,Uttara,5.46,119.88299132628109,Completed
101945,4004,324,2024-03-22 01:00:00,2024-03-22 01:11:00,2024-03-22 01:28:00,Mirpur,Gulshan,9.7,310.0457878937729,completed
101946,2040,553,2024-03-22 02:00:00,2024-03-22 02:22:00,2024-03-22 02:52:00,Uttara,Mirpur,3.3,101.13644020853386,Cancelled
101947,1329,472,2024-03-22 03:00:00,2024-03-22 03:11:00,2024-03-22 03:44:00,Gulshan,Mirpur,12.84,358.3841899573693,Cancelled
101948,4640,444,2024-03-22 04:00:00,,2024-03-22 05:03:00,Mirpur,Gulshan,12.37,342.87532609698286,Completed
101949,4894,649,2024-03-22 05:00:00,2024-03-22 05:16:00,2024-03-22 06:09:00,Banani,Mirpur,7.67,163.46452864164428,Completed
101950,2520,446,2024-03-22 06:00:00,2024-03-22 06:08:00,2024-03-22 06:55:00,Dhanmondi,Mirpur,12.94,386.10028091818896,CANCELLED
101951,4886,719,2024-03-22 07:00:00,2024-03-22 07:16:00,2024-03-22 07:48:00,Gulshan,Gulshan,4.46,150.16230091996266,Completed
101952,1011,340,2024-03-22 08:00:00,2024-03-22 08:04:00,2024-03-22 08:36:00,Mirpur,Banani,1.25,26.74834223540047,Completed
101953,2341,561,2024-03-22 09:00:00,2024-03-22 09:20:00,2024-03-22 09:32:00,Mirpur,Gulshan,9.67,231.62233591662365,Completed
101954,4663,207,2024-03-22 10:00:00,2024-03-22 10:11:00,2024-03-22 10:38:00,Gulshan,Banani,7.41,248.4915312480893,Completed
101955,1215,677,2024-03-22 11:00:00,2024-03-22 11:16:00,2024-03-22 11:49:00,Dhanmondi,Mirpur,8.94,216.93051830683427,Cancelled
101956,1338,551,2024-03-22 12:00:00,,2024-03-22 12:13:00,Uttara,Banani,13.59,405.10641757387793,Completed
101957,2799,694,2024-03-22 13:00:00,2024-03-22 13:07:00,2024-03-22 13:53:00,Banani,Mirpur,14.58,408.56473267306563,completed
101958,3708,626,2024-03-22 14:00:00,2024-03-22 14:13:00,2024-03-22 14:24:00,Mirpur,Banani,9.88,285.9757510615724,Cancelled
101959,4152,238,2024-03-22 15:00:00,2024-03-22 15:16:00,2024-03-22 16:02:00,Dhanmondi,Banani,11.7,306.97095222680787,Completed
101960,2750,792,2024-03-22 16:00:00,,2024-03-22 16:47:00,Banani,Gulshan,2.17,53.16472236652329,Completed
101961,2508,386,2024-03-22 17:00:00,2024-03-22 17:14:00,2024-03-22 17:59:00,Gulshan,Banani,3.25,67.36600572307137,Cancelled
101962,3421,795,2024-03-22 18:00:00,2024-03-22 18:20:00,2024-03-22 18:51:00,Mirpur,Mirpur,11.26,350.9090506467843,Completed
