"trip_id","customer_id","driver_id","pickup_location","drop_location","customer_segment","driver_city","vehicle_type","rating","payment_type","discount","final_amount","trip_status","distance_km","fare","pickup_time","drop_time","trip_duration_min","realized_revenue"
"101721","1327","493","Dhanmondi","Mirpur","Regular","Dhaka","bike","4.7","wallet","23.30","92.65","completed","4.95","115.95","2024-03-12 17:11:00","2024-03-12 17:21:00","10.0000000000000000","92.65"
"101722","4125","408","Uttara","Banani","Regular","Dhaka","bike","3.6","card","6.72","156.65","completed","6.35","163.37","2024-03-12 18:17:00","2024-03-12 18:44:00","27.0000000000000000","156.65"
"101723","3808","542","Banani","Mirpur","Premium","Dhaka","bike","4.5","cash","21.27","46.69","completed","2.28","67.96","2024-03-12 19:20:00","2024-03-12 19:51:00","31.0000000000000000","46.69"
"101724","4310","287","Gulshan","Dhanmondi","Premium","Dhaka","car","3.9","card","30.16","24.17","completed","2.57","54.33","2024-03-12 20:24:00","2024-03-12 21:14:00","50.0000000000000000","24.17"
"101725","4300","589","Uttara","Dhanmondi","Regular","Dhaka","bike","4.1","cash","28.65","295.88","completed","11.17","324.53","2024-03-12 21:12:00","2024-03-12 21:22:00","10.0000000000000000","295.88"
"101726","3626","524","Mirpur","Dhanmondi","Regular","Dhaka","car","4.7","cash","28.74","454.29","cancelled","14.22","483.03","2024-03-12 22:14:00","2024-03-12 22:56:00","42.0000000000000000","0"
"101727","4122","356","Gulshan","Uttara","Regular","Dhaka","car","4.2","wallet","12.79","300.02","completed","9.55","312.81","2024-03-12 23:10:00","2024-03-12 23:16:00","6.0000000000000000","300.02"
"101728","4680","776","Banani","Banani","Regular","Dhaka","bike","4.4","wallet","31.64","199.95","cancelled","11.02","231.59","2024-03-13 00:21:00","2024-03-13 00:47:00","26.0000000000000000","0"
"101729","4675","336","Banani","Mirpur","Regular","Dhaka","bike","4.5","card","45.37","361.92","completed","11.67","407.29","2024-03-13 01:00:00","2024-03-13 01:44:00","44.0000000000000000","361.92"
"101730","4054","627","Dhanmondi","Dhanmondi","Regular","Dhaka","bike","4.7","cash","19.43","123.22","completed","4.68","142.65","2024-03-13 02:00:00","2024-03-13 02:46:00","46.0000000000000000","123.22"
"101731","2287","651","Uttara","Banani","Regular","Dhaka","car","3.6","wallet","31.53","5.04","completed","1.63","36.57","2024-03-13 03:08:00","2024-03-13 03:27:00","19.0000000000000000","5.04"
"101732","4489","340","Mirpur","Banani","Regular","Dhaka","bike","3.6","card","12.20","8.59","completed","1.03","20.79","2024-03-13 04:20:00","2024-03-13 05:13:00","53.0000000000000000","8.59"
"101733","4874","282","Gulshan","Uttara","Regular","Dhaka","car","4.2","wallet","2.41","130.97","completed","5.91","133.38","2024-03-13 05:13:00","2024-03-13 05:46:00","33.0000000000000000","130.97"
"101734","3143","376","Banani","Mirpur","Premium","Dhaka","car","4.5","card","29.29","113.38","completed","4.38","142.67","2024-03-13 06:16:00","2024-03-13 06:28:00","12.0000000000000000","113.38"
"101735","2111","397","Gulshan","Mirpur","Regular","Dhaka","car","3.6","wallet","2.38","35.63","completed","1.87","38.01","2024-03-13 07:24:00","2024-03-13 08:05:00","41.0000000000000000","35.63"
"101736","4149","767","Mirpur","Dhanmondi","Regular","Dhaka","car","4.3","wallet","36.18","46.30","completed","3.51","82.48","2024-03-13 08:15:00","2024-03-13 09:08:00","53.0000000000000000","46.30"
"101737","2311","620","Gulshan","Dhanmondi","Regular","Dhaka","car","3.9","cash","33.52","52.41","completed","2.74","85.93","2024-03-13 09:12:00","2024-03-13 10:08:00","56.0000000000000000","52.41"
"101738","4191","600","Uttara","Banani","Regular","Dhaka","bike","4.8","cash","18.47","379.14","completed","13.81","397.61","2024-03-13 10:11:00","2024-03-13 10:48:00","37.0000000000000000","379.14"
"101739","3861","670","Dhanmondi","Mirpur","Regular","Dhaka","bike","4.9","wallet","20.56","73.39","completed","2.96","93.95","2024-03-13 11:12:00","2024-03-13 11:38:00","26.0000000000000000","73.39"
"101740","3538","417","Gulshan","Mirpur","Regular","Dhaka","bike","4.8","cash","45.89","220.18","cancelled","8.53","266.07","2024-03-13 12:07:00","2024-03-13 13:01:00","54.0000000000000000","0"
"101741","4983","374","Dhanmondi","Dhanmondi","Regular","Dhaka","car","4.1","wallet","0.66","192.40","completed","9.30","193.06","2024-03-13 13:03:00","2024-03-13 13:54:00","51.0000000000000000","192.40"
"101742","1451","222","Mirpur","Gulshan","Regular","Dhaka","car","4.7","card","28.17","259.30","completed","8.61","287.47","2024-03-13 14:12:00","2024-03-13 14:21:00","9.0000000000000000","259.30"
"101743","2523","434","Dhanmondi","Banani","Regular","Dhaka","bike","4.8","wallet","46.17","9.77","completed","2.39","55.94","2024-03-13 15:20:00","2024-03-13 16:03:00","43.0000000000000000","9.77"
"101744","1164","212","Gulshan","Mirpur","Regular","Dhaka","bike","3.8","wallet","45.70","108.82","completed","5.46","154.52","2024-03-13 16:07:00","2024-03-13 16:29:00","22.0000000000000000","108.82"
"101745","1181","300","Gulshan","Uttara","Regular","Dhaka","car","4.6","card","29.23","21.79","completed","1.72","51.02","2024-03-13 17:15:00","2024-03-13 17:57:00","42.0000000000000000","21.79"
"101746","3516","735","Banani","Uttara","Regular","Dhaka","car","4.2","card","19.06","128.28","completed","6.54","147.34","2024-03-13 18:00:00","2024-03-13 19:19:00","79.0000000000000000","128.28"
"101747","1909","722","Gulshan","Gulshan","Regular","Dhaka","bike","4.1","cash","4.95","121.15","cancelled","3.64","126.10","2024-03-13 19:07:00","2024-03-13 20:04:00","57.0000000000000000","0"
"101748","3782","651","Dhanmondi","Dhanmondi","Regular","Dhaka","car","3.6","card","8.69","233.39","cancelled","8.86","242.08","2024-03-13 20:18:00","2024-03-13 20:59:00","41.0000000000000000","0"
"101749","1822","630","Banani","Dhanmondi","Regular","Dhaka","car","4.2","cash","33.98","189.27","completed","10.70","223.25","2024-03-13 21:11:00","2024-03-13 21:45:00","34.0000000000000000","189.27"
"101750","1943","732","Gulshan","Dhanmondi","Premium","Dhaka","bike","3.5","wallet","0.83","286.97","cancelled","8.45","287.80","2024-03-13 22:02:00","2024-03-13 22:57:00","55.0000000000000000","0"
"101751","3001","492","Gulshan","Uttara","Regular","Dhaka","bike","4.3","card","44.17","159.69","completed","7.08","203.86","2024-03-13 23:04:00","2024-03-13 23:39:00","35.0000000000000000","159.69"
"101752","3054","300","Mirpur","Dhanmondi","Regular","Dhaka","car","4.6","wallet","29.40","166.33","completed","6.42","195.73","2024-03-14 00:09:00","2024-03-14 00:23:00","14.0000000000000000","166.33"
"101753","1329","701","Banani","Uttara","Regular","Dhaka","car","3.6","cash","2.26","354.02","completed","12.78","356.28","2024-03-14 01:00:00","2024-03-14 01:28:00","28.0000000000000000","354.02"
"101754","1774","503","Mirpur","Gulshan","Regular","Dhaka","bike","4.4","card","11.99","120.37","completed","4.07","132.36","2024-03-14 02:21:00","2024-03-14 03:07:00","46.0000000000000000","120.37"
"101755","4744","739","Mirpur","Banani","Regular","Dhaka","car","5.0","cash","29.71","201.50","completed","11.28","231.21","2024-03-14 03:23:00","2024-03-14 04:15:00","52.0000000000000000","201.50"
"101756","3198","752","Mirpur","Mirpur","Regular","Dhaka","bike","3.8","cash","1.78","276.92","completed","11.60","278.70","2024-03-14 04:16:00","2024-03-14 05:04:00","48.0000000000000000","276.92"
"101757","4156","554","Uttara","Gulshan","Premium","Dhaka","bike","4.0","card","39.00","146.80","cancelled","6.87","185.80","2024-03-14 05:08:00","2024-03-14 05:30:00","22.0000000000000000","0"
"101758","1146","502","Mirpur","Uttara","Regular","Dhaka","bike","4.0","card","46.00","63.13","completed","5.16","109.13","2024-03-14 06:12:00","2024-03-14 06:39:00","27.0000000000000000","63.13"
"101759","4695","695","Dhanmondi","Gulshan","Premium","Dhaka","car","4.7","cash","48.06","184.11","completed","7.59","232.17","2024-03-14 07:08:00","2024-03-14 07:45:00","37.0000000000000000","184.11"
"101760","4452","426","Gulshan","Mirpur","Regular","Dhaka","car","4.6","card","36.68","22.90","cancelled","2.30","59.58","2024-03-14 08:05:00","2024-03-14 08:25:00","20.0000000000000000","0"
"101761","1914","435","Uttara","Banani","Premium","Dhaka","car","3.8","cash","42.84","-3.33","completed","1.64","39.51","2024-03-14 09:13:00","2024-03-14 10:11:00","58.0000000000000000","-3.33"
"101762","2571","654","Mirpur","Mirpur","Regular","Dhaka","bike","4.3","wallet","30.54","20.79","completed","2.56","51.33","2024-03-14 10:07:00","2024-03-14 10:49:00","42.0000000000000000","20.79"
"101763","2308","212","Gulshan","Uttara","Premium","Dhaka","bike","3.8","wallet","22.93","88.56","completed","3.62","111.49","2024-03-14 11:15:00","2024-03-14 11:54:00","39.0000000000000000","88.56"
"101764","3747","409","Banani","Mirpur","Regular","Dhaka","bike","3.6","card","35.66","226.35","completed","8.06","262.01","2024-03-14 12:00:00","2024-03-14 12:51:00","51.0000000000000000","226.35"
"101765","1081","596","Banani","Gulshan","Premium","Dhaka","car","4.6","card","11.21","322.97","completed","12.89","334.18","2024-03-14 13:12:00","2024-03-14 13:44:00","32.0000000000000000","322.97"
"101766","1513","299","Gulshan","Dhanmondi","Regular","Dhaka","car","4.2","wallet","5.49","116.90","completed","4.30","122.39","2024-03-14 14:20:00","2024-03-14 14:26:00","6.0000000000000000","116.90"
"101767","2920","230","Dhanmondi","Gulshan","Regular","Dhaka","car","3.7","cash","38.09","291.83","completed","14.09","329.92","2024-03-14 15:22:00","2024-03-14 15:56:00","34.0000000000000000","291.83"
"101768","3862","727","Gulshan","Uttara","Premium","Dhaka","car","4.9","cash","47.91","373.60","completed","14.37","421.51","2024-03-14 16:06:00","2024-03-14 16:23:00","17.0000000000000000","373.60"
"101769","3756","528","Gulshan","Banani","Regular","Dhaka","bike","4.4","cash","28.87","262.16","completed","14.42","291.03","2024-03-14 17:15:00","2024-03-14 18:00:00","45.0000000000000000","262.16"
"101770","2939","365","Uttara","Mirpur","Regular","Dhaka","car","4.5","card","24.13","323.78","completed","12.73","347.91","2024-03-14 18:22:00","2024-03-14 18:42:00","20.0000000000000000","323.78"
"101771","4594","658","Banani","Banani","Regular","Dhaka","car","4.5","cash","26.72","153.93","completed","6.09","180.65","2024-03-14 19:17:00","2024-03-14 19:26:00","9.0000000000000000","153.93"
"101772","1745","299","Banani","Uttara","Premium","Dhaka","car","4.2","card","23.92","44.30","completed","2.02","68.22","2024-03-14 20:14:00","2024-03-14 21:13:00","59.0000000000000000","44.30"
"101773","4070","372","Mirpur","Mirpur","Regular","Dhaka","car","4.8","card","22.11","208.34","cancelled","8.96","230.45","2024-03-14 21:23:00","2024-03-14 21:55:00","32.0000000000000000","0"
"101774","2409","361","Gulshan","Gulshan","Regular","Dhaka","car","4.4","card","47.35","230.28","cancelled","8.82","277.63","2024-03-14 22:23:00","2024-03-14 23:20:00","57.0000000000000000","0"
"101775","1706","462","Gulshan","Gulshan","Regular","Dhaka","car","4.2","wallet","23.99","349.66","completed","12.90","373.65","2024-03-14 23:00:00","2024-03-15 00:04:00","64.0000000000000000","349.66"
"101776","1470","473","Dhanmondi","Uttara","Regular","Dhaka","car","3.9","cash","4.06","502.48","cancelled","14.94","506.54","2024-03-15 00:23:00","2024-03-15 01:12:00","49.0000000000000000","0"
"101777","4190","202","Banani","Mirpur","Regular","Dhaka","bike","4.9","card","38.28","172.38","completed","8.11","210.66","2024-03-15 01:05:00","2024-03-15 01:29:00","24.0000000000000000","172.38"
"101778","1395","227","Dhanmondi","Gulshan","Regular","Dhaka","bike","4.6","cash","19.58","124.92","completed","5.83","144.50","2024-03-15 02:12:00","2024-03-15 02:40:00","28.0000000000000000","124.92"
"101779","2555","525","Uttara","Uttara","Regular","Dhaka","bike","4.7","wallet","35.53","84.38","completed","3.60","119.91","2024-03-15 03:00:00","2024-03-15 03:49:00","49.0000000000000000","84.38"
"101780","3308","348","Mirpur","Uttara","Regular","Dhaka","bike","4.7","cash","28.98","-6.79","completed","1.07","22.19","2024-03-15 04:08:00","2024-03-15 04:42:00","34.0000000000000000","-6.79"
"101781","1804","739","Dhanmondi","Banani","Regular","Dhaka","car","5.0","wallet","35.66","143.57","completed","8.13","179.23","2024-03-15 05:15:00","2024-03-15 06:04:00","49.0000000000000000","143.57"
"101782","1933","687","Banani","Gulshan","Regular","Dhaka","car","3.8","card","3.10","183.35","completed","8.78","186.45","2024-03-15 06:12:00","2024-03-15 06:43:00","31.0000000000000000","183.35"
"101783","2279","637","Uttara","Mirpur","Regular","Dhaka","car","4.4","card","1.69","408.03","completed","12.55","409.72","2024-03-15 07:23:00","2024-03-15 07:53:00","30.0000000000000000","408.03"
"101784","2757","264","Gulshan","Gulshan","Regular","Dhaka","bike","4.1","wallet","18.93","143.55","cancelled","8.06","162.48","2024-03-15 08:10:00","2024-03-15 08:21:00","11.0000000000000000","0"
"101785","1904","555","Uttara","Gulshan","Regular","Dhaka","bike","4.7","card","34.66","420.69","cancelled","13.83","455.35","2024-03-15 09:24:00","2024-03-15 10:10:00","46.0000000000000000","0"
"101786","4297","732","Dhanmondi","Gulshan","Regular","Dhaka","bike","3.5","cash","11.18","250.89","completed","9.79","262.07","2024-03-15 10:14:00","2024-03-15 11:05:00","51.0000000000000000","250.89"
"101787","2076","451","Banani","Uttara","Regular","Dhaka","car","4.0","cash","21.67","234.30","completed","12.76","255.97","2024-03-15 11:24:00","2024-03-15 12:21:00","57.0000000000000000","234.30"
"101788","3987","434","Dhanmondi","Dhanmondi","Regular","Dhaka","bike","4.8","wallet","49.04","31.12","completed","3.08","80.16","2024-03-15 12:19:00","2024-03-15 13:01:00","42.0000000000000000","31.12"
"101789","2890","426","Gulshan","Dhanmondi","Premium","Dhaka","car","4.6","cash","10.74","285.00","completed","12.97","295.74","2024-03-15 13:12:00","2024-03-15 13:21:00","9.0000000000000000","285.00"
"101790","2523","724","Gulshan","Banani","Regular","Dhaka","bike","4.1","card","42.40","264.47","completed","10.45","306.87","2024-03-15 14:16:00","2024-03-15 14:43:00","27.0000000000000000","264.47"
"101791","4577","512","Banani","Gulshan","Regular","Dhaka","car","4.0","card","41.27","60.77","cancelled","3.38","102.04","2024-03-15 15:23:00","2024-03-15 15:55:00","32.0000000000000000","0"
"101792","3901","248","Mirpur","Dhanmondi","Regular","Dhaka","car","4.3","card","44.57","55.40","cancelled","3.66","99.97","2024-03-15 16:20:00","2024-03-15 16:58:00","38.0000000000000000","0"
"101793","2387","317","Uttara","Banani","Regular","Dhaka","bike","4.2","cash","45.76","242.13","completed","13.97","287.89","2024-03-15 17:02:00","2024-03-15 17:59:00","57.0000000000000000","242.13"
"101794","2303","253","Uttara","Uttara","Premium","Dhaka","bike","4.0","card","25.37","17.90","completed","1.45","43.27","2024-03-15 18:05:00","2024-03-15 18:24:00","19.0000000000000000","17.90"
"101795","1592","764","Gulshan","Gulshan","Regular","Dhaka","car","3.7","cash","34.10","209.98","completed","7.48","244.08","2024-03-15 19:15:00","2024-03-15 19:51:00","36.0000000000000000","209.98"
"101796","3761","243","Dhanmondi","Mirpur","Regular","Dhaka","car","4.1","wallet","30.94","135.10","cancelled","5.39","166.04","2024-03-15 20:15:00","2024-03-15 20:45:00","30.0000000000000000","0"
"101797","4229","252","Dhanmondi","Uttara","Regular","Dhaka","car","4.6","card","15.45","319.10","completed","10.31","334.55","2024-03-15 21:04:00","2024-03-15 21:56:00","52.0000000000000000","319.10"
"101798","3679","785","Mirpur","Banani","Regular","Dhaka","car","4.7","wallet","13.99","279.36","completed","12.75","293.35","2024-03-15 22:18:00","2024-03-15 22:53:00","35.0000000000000000","279.36"
"101799","3106","757","Dhanmondi","Uttara","Regular","Dhaka","bike","3.7","cash","17.08","184.59","cancelled","6.05","201.67","2024-03-15 23:04:00","2024-03-15 23:27:00","23.0000000000000000","0"
"101800","4798","724","Uttara","Mirpur","Premium","Dhaka","bike","4.1","cash","10.92","162.41","completed","6.98","173.33","2024-03-16 00:17:00","2024-03-16 00:30:00","13.0000000000000000","162.41"
"101801","1127","301","Dhanmondi","Uttara","Regular","Dhaka","car","4.8","wallet","37.87","260.10","cancelled","14.75","297.97","2024-03-16 01:00:00","2024-03-16 01:48:00","48.0000000000000000","0"
"101802","1735","597","Mirpur","Banani","Regular","Dhaka","car","4.5","card","48.23","342.60","completed","11.97","390.83","2024-03-16 02:21:00","2024-03-16 03:19:00","58.0000000000000000","342.60"
"101803","3768","337","Uttara","Mirpur","Regular","Dhaka","car","4.3","card","43.39","419.38","cancelled","13.56","462.77","2024-03-16 03:00:00","2024-03-16 04:09:00","69.0000000000000000","0"
"101804","4953","586","Dhanmondi","Mirpur","Regular","Dhaka","bike","3.7","card","10.90","202.11","cancelled","7.14","213.01","2024-03-16 04:16:00","2024-03-16 04:59:00","43.0000000000000000","0"
"101805","4186","310","Uttara","Uttara","Regular","Dhaka","bike","4.6","wallet","2.60","97.86","completed","4.28","100.46","2024-03-16 05:15:00","2024-03-16 05:23:00","8.0000000000000000","97.86"
"101806","4280","216","Gulshan","Mirpur","Regular","Dhaka","bike","4.8","cash","37.85","123.11","completed","6.77","160.96","2024-03-16 06:20:00","2024-03-16 06:27:00","7.0000000000000000","123.11"
"101807","3573","381","Gulshan","Uttara","Regular","Dhaka","bike","4.7","wallet","19.51","278.29","completed","11.03","297.80","2024-03-16 07:07:00","2024-03-16 07:40:00","33.0000000000000000","278.29"
"101808","1520","735","Gulshan","Gulshan","Regular","Dhaka","car","4.2","cash","41.23","43.44","completed","2.53","84.67","2024-03-16 08:00:00","2024-03-16 09:07:00","67.0000000000000000","43.44"
"101809","3599","740","Dhanmondi","Mirpur","Regular","Dhaka","car","3.9","card","38.96","67.59","completed","4.79","106.55","2024-03-16 09:16:00","2024-03-16 09:31:00","15.0000000000000000","67.59"
"101810","1236","370","Mirpur","Uttara","Regular","Dhaka","car","4.8","card","31.27","22.17","completed","1.65","53.44","2024-03-16 10:22:00","2024-03-16 10:59:00","37.0000000000000000","22.17"
"101811","2304","608","Uttara","Gulshan","Premium","Dhaka","bike","4.8","cash","12.77","159.04","cancelled","7.05","171.81","2024-03-16 11:23:00","2024-03-16 12:05:00","42.0000000000000000","0"
"101812","4430","577","Banani","Mirpur","Premium","Dhaka","bike","4.9","card","5.20","398.98","cancelled","12.58","404.18","2024-03-16 12:21:00","2024-03-16 12:36:00","15.0000000000000000","0"
"101813","4272","387","Gulshan","Gulshan","Regular","Dhaka","bike","5.0","wallet","12.63","33.01","completed","1.35","45.64","2024-03-16 13:07:00","2024-03-16 13:38:00","31.0000000000000000","33.01"
"101814","2781","429","Gulshan","Mirpur","Regular","Dhaka","bike","4.1","cash","25.49","250.52","completed","10.45","276.01","2024-03-16 14:24:00","2024-03-16 15:01:00","37.0000000000000000","250.52"
"101815","2301","318","Banani","Banani","Regular","Dhaka","bike","3.9","card","48.97","308.96","completed","14.05","357.93","2024-03-16 15:11:00","2024-03-16 15:36:00","25.0000000000000000","308.96"
"101816","4306","355","Banani","Banani","Regular","Dhaka","bike","4.1","card","3.18","135.20","completed","4.32","138.38","2024-03-16 16:00:00","2024-03-16 16:51:00","51.0000000000000000","135.20"
"101817","3541","664","Dhanmondi","Uttara","Regular","Dhaka","car","4.0","card","10.00","289.26","cancelled","10.71","299.26","2024-03-16 17:23:00","2024-03-16 17:58:00","35.0000000000000000","0"
"101818","3051","303","Uttara","Dhanmondi","Premium","Dhaka","bike","4.0","card","31.36","412.05","completed","14.65","443.41","2024-03-16 18:18:00","2024-03-16 19:00:00","42.0000000000000000","412.05"
"101819","3713","701","Gulshan","Banani","Regular","Dhaka","car","3.6","cash","15.22","409.37","completed","14.47","424.59","2024-03-16 19:19:00","2024-03-16 20:09:00","50.0000000000000000","409.37"
"101820","1441","374","Mirpur","Dhanmondi","Premium","Dhaka","car","4.1","cash","42.93","52.71","completed","4.29","95.64","2024-03-16 20:18:00","2024-03-16 20:24:00","6.0000000000000000","52.71"
"101821","3076","620","Dhanmondi","Gulshan","Regular","Dhaka","car","3.9","card","6.97","71.44","completed","2.40","78.41","2024-03-16 21:10:00","2024-03-16 21:41:00","31.0000000000000000","71.44"
"101822","4180","333","Dhanmondi","Gulshan","Regular","Dhaka","bike","4.2","wallet","48.16","22.48","cancelled","3.08","70.64","2024-03-16 22:11:00","2024-03-16 22:51:00","40.0000000000000000","0"
"101823","3657","590","Mirpur","Dhanmondi","Regular","Dhaka","car","4.2","wallet","45.62","322.43","completed","10.83","368.05","2024-03-16 23:00:00","2024-03-16 23:26:00","26.0000000000000000","322.43"
"101824","4798","700","Mirpur","Uttara","Premium","Dhaka","car","4.4","wallet","44.38","220.77","completed","11.16","265.15","2024-03-17 00:08:00","2024-03-17 00:59:00","51.0000000000000000","220.77"
"101825","1804","232","Mirpur","Mirpur","Regular","Dhaka","bike","4.7","wallet","8.65","315.08","completed","10.44","323.73","2024-03-17 01:17:00","2024-03-17 01:39:00","22.0000000000000000","315.08"
"101826","1074","254","Banani","Dhanmondi","Premium","Dhaka","bike","4.9","cash","16.47","122.11","cancelled","5.71","138.58","2024-03-17 02:19:00","2024-03-17 02:24:00","5.0000000000000000","0"
"101827","3885","718","Gulshan","Dhanmondi","Regular","Dhaka","bike","3.6","cash","40.20","43.51","cancelled","3.38","83.71","2024-03-17 03:07:00","2024-03-17 03:46:00","39.0000000000000000","0"
"101828","4217","211","Banani","Dhanmondi","Regular","Dhaka","bike","3.7","wallet","40.39","184.66","cancelled","9.13","225.05","2024-03-17 04:21:00","2024-03-17 05:00:00","39.0000000000000000","0"
"101829","3175","727","Gulshan","Dhanmondi","Regular","Dhaka","car","4.9","cash","35.26","207.31","cancelled","7.77","242.57","2024-03-17 05:02:00","2024-03-17 05:37:00","35.0000000000000000","0"
"101830","4924","754","Banani","Dhanmondi","Regular","Dhaka","bike","4.5","wallet","22.40","295.14","completed","11.20","317.54","2024-03-17 06:02:00","2024-03-17 06:34:00","32.0000000000000000","295.14"
"101831","3089","572","Uttara","Uttara","Regular","Dhaka","bike","4.5","card","15.58","223.11","completed","7.18","238.69","2024-03-17 07:00:00","2024-03-17 07:56:00","56.0000000000000000","223.11"
"101832","2379","683","Gulshan","Banani","Premium","Dhaka","bike","4.3","card","48.15","93.11","completed","5.74","141.26","2024-03-17 08:22:00","2024-03-17 08:27:00","5.0000000000000000","93.11"
"101833","1040","427","Dhanmondi","Mirpur","Regular","Dhaka","car","4.2","wallet","6.96","148.28","cancelled","5.11","155.24","2024-03-17 09:03:00","2024-03-17 09:32:00","29.0000000000000000","0"
"101834","3981","506","Gulshan","Banani","Regular","Dhaka","car","4.7","cash","2.19","121.74","completed","3.96","123.93","2024-03-17 10:05:00","2024-03-17 10:52:00","47.0000000000000000","121.74"
"101835","3081","656","Gulshan","Dhanmondi","Premium","Dhaka","car","3.7","wallet","0.46","104.66","completed","4.72","105.12","2024-03-17 11:18:00","2024-03-17 12:00:00","42.0000000000000000","104.66"
"101836","4088","359","Gulshan","Banani","Regular","Dhaka","car","4.8","cash","38.75","21.85","completed","2.33","60.60","2024-03-17 12:05:00","2024-03-17 12:29:00","24.0000000000000000","21.85"
"101837","2700","530","Uttara","Uttara","Regular","Dhaka","bike","4.0","card","2.84","156.80","cancelled","5.86","159.64","2024-03-17 13:12:00","2024-03-17 13:19:00","7.0000000000000000","0"
"101838","4224","424","Banani","Gulshan","Regular","Dhaka","bike","5.0","cash","26.93","11.33","completed","1.51","38.26","2024-03-17 14:23:00","2024-03-17 15:18:00","55.0000000000000000","11.33"
"101839","4045","703","Dhanmondi","Banani","Regular","Dhaka","bike","4.8","wallet","18.36","71.28","completed","3.61","89.64","2024-03-17 15:05:00","2024-03-17 15:11:00","6.0000000000000000","71.28"
"101840","2401","655","Banani","Mirpur","Premium","Dhaka","car","3.7","card","7.35","339.54","completed","11.45","346.89","2024-03-17 16:02:00","2024-03-17 16:24:00","22.0000000000000000","339.54"
"101841","1587","244","Banani","Uttara","Premium","Dhaka","bike","4.4","card","37.03","92.17","cancelled","5.56","129.20","2024-03-17 17:08:00","2024-03-17 17:56:00","48.0000000000000000","0"
"101842","2622","413","Mirpur","Gulshan","Regular","Dhaka","bike","4.1","cash","2.75","314.69","completed","10.36","317.44","2024-03-17 18:19:00","2024-03-17 18:33:00","14.0000000000000000","314.69"
"101843","4700","258","Uttara","Uttara","Premium","Dhaka","bike","3.5","card","15.92","359.72","completed","11.04","375.64","2024-03-17 19:10:00","2024-03-17 19:19:00","9.0000000000000000","359.72"
"101844","4945","394","Mirpur","Dhanmondi","Regular","Dhaka","bike","4.9","card","28.11","232.18","completed","9.14","260.29","2024-03-17 20:04:00","2024-03-17 20:17:00","13.0000000000000000","232.18"
"101845","1341","688","Uttara","Gulshan","Regular","Dhaka","bike","4.9","cash","20.12","400.53","completed","14.42","420.65","2024-03-17 21:09:00","2024-03-17 21:15:00","6.0000000000000000","400.53"
"101846","3074","356","Banani","Mirpur","Regular","Dhaka","car","4.2","card","12.96","14.38","completed","1.30","27.34","2024-03-17 22:20:00","2024-03-17 22:58:00","38.0000000000000000","14.38"
"101847","4896","425","Banani","Gulshan","Premium","Dhaka","bike","4.2","wallet","46.30","327.55","completed","11.34","373.85","2024-03-17 23:05:00","2024-03-17 23:47:00","42.0000000000000000","327.55"
"101848","4358","611","Uttara","Mirpur","Regular","Dhaka","bike","4.9","cash","46.55","303.59","completed","14.42","350.14","2024-03-18 00:19:00","2024-03-18 00:54:00","35.0000000000000000","303.59"
"101849","1645","404","Banani","Dhanmondi","Regular","Dhaka","bike","4.0","cash","20.80","361.18","cancelled","13.07","381.98","2024-03-18 01:21:00","2024-03-18 01:35:00","14.0000000000000000","0"
"101850","1730","278","Banani","Mirpur","Premium","Dhaka","car","3.7","cash","19.69","96.51","completed","3.35","116.20","2024-03-18 02:12:00","2024-03-18 03:06:00","54.0000000000000000","96.51"
"101851","1167","323","Dhanmondi","Uttara","Regular","Dhaka","car","4.2","cash","15.37","146.07","completed","5.58","161.44","2024-03-18 03:15:00","2024-03-18 03:31:00","16.0000000000000000","146.07"
"101852","1609","670","Mirpur","Banani","Regular","Dhaka","bike","4.9","wallet","42.79","62.48","cancelled","3.41","105.27","2024-03-18 04:19:00","2024-03-18 04:59:00","40.0000000000000000","0"
"101853","3315","417","Mirpur","Uttara","Regular","Dhaka","bike","4.8","cash","28.40","222.92","cancelled","9.42","251.32","2024-03-18 05:17:00","2024-03-18 06:15:00","58.0000000000000000","0"
"101854","2772","715","Mirpur","Uttara","Regular","Dhaka","bike","4.6","wallet","4.48","224.85","completed","10.97","229.33","2024-03-18 06:04:00","2024-03-18 06:29:00","25.0000000000000000","224.85"
"101855","3040","303","Gulshan","Gulshan","Premium","Dhaka","bike","4.0","cash","42.67","131.21","completed","5.44","173.88","2024-03-18 07:16:00","2024-03-18 08:09:00","53.0000000000000000","131.21"
"101856","3868","592","Dhanmondi","Dhanmondi","Regular","Dhaka","car","4.5","cash","26.74","148.75","completed","8.55","175.49","2024-03-18 08:05:00","2024-03-18 08:56:00","51.0000000000000000","148.75"
"101857","1454","633","Mirpur","Banani","Regular","Dhaka","bike","4.7","card","20.78","304.76","cancelled","10.67","325.54","2024-03-18 09:06:00","2024-03-18 09:16:00","10.0000000000000000","0"
"101858","3953","530","Mirpur","Mirpur","Premium","Dhaka","bike","4.0","card","16.89","123.48","completed","6.90","140.37","2024-03-18 10:18:00","2024-03-18 11:10:00","52.0000000000000000","123.48"
"101859","2708","342","Dhanmondi","Gulshan","Regular","Dhaka","car","4.5","wallet","4.97","421.86","completed","12.96","426.83","2024-03-18 11:08:00","2024-03-18 12:01:00","53.0000000000000000","421.86"
"101860","4472","739","Banani","Dhanmondi","Regular","Dhaka","car","5.0","card","47.84","216.06","completed","11.80","263.90","2024-03-18 12:17:00","2024-03-18 12:24:00","7.0000000000000000","216.06"
